search_alph,too_many_math,zero_math
CHOIK,False,False
CHOIL,False,True
CHOIM,False,True
CHOIN,False,True
CHOIO,False,True
CHOIP,False,True
CHOIQ,False,True
CHOIR,False,True
CHOIS,False,True
CHOIT,False,True
CHOIU,False,True
CHOIV,False,True
CHOIW,False,True
CHOIX,False,True
CHOIY,False,False
CHOIZ,False,True
CHOI',False,True
CHOUA,False,False
CHOUB,False,False
CHOUC,False,False
CHOUD,False,False
CHOUE,False,False
CHOUF,False,False
CHOUG,False,False
CHOUH,False,False
CHOUI,False,False
CHOUJ,False,False
CHOUK,False,False
CHOUL,False,False
CHOUM,False,True
CHOUN,False,True
CHOUO,False,True
CHOUP,False,False
CHOUQ,False,True
CHOUR,False,False
CHOUS,False,False
CHOUT,False,True
CHOUU,False,True
CHOUV,False,True
CHOUW,False,True
CHOUX,False,False
CHOUY,False,True
CHOUZ,False,False
CHOU',False,True
CHRIA,False,True
CHRIB,False,True
CHRIC,False,True
CHRID,False,True
CHRIE,False,False
CHRIF,False,True
CHRIG,False,True
CHRIH,False,True
CHRII,False,True
CHRIJ,False,True
CHRIK,False,True
CHRIL,False,True
CHRIM,False,True
CHRIN,False,True
CHRIO,False,True
CHRIP,False,True
CHRIQ,False,True
CHRIR,False,True
CHRIS,True,False
CHRIT,False,True
CHRIU,False,True
CHRIV,False,True
CHRIW,False,True
CHRIX,False,True
CHRIY,False,True
CHRIZ,False,True
CHRI',False,True
CHUNA,False,True
CHUNB,False,True
CHUNC,False,True
CHUND,False,False
CHUNE,False,True
CHUNF,False,True
CHUNG,True,False
CHUNH,False,True
CHUNI,False,False
CHUNJ,False,True
CHUNK,False,True
CHUNL,False,True
CHUNM,False,True
CHUNN,False,True
CHUNO,False,False
CHUNP,False,True
CHUNQ,False,True
CHUNR,False,True
CHUNS,False,True
CHUNT,False,True
CHUNU,False,True
CHUNV,False,True
CHUNW,False,True
CHUNX,False,True
CHUNY,False,True
CHUNZ,False,True
CHUN',False,True
CLARA,False,False
CLARB,False,True
CLARC,False,True
CLARD,False,True
CLARE,False,False
CLARF,False,True
CLARG,False,True
CLARH,False,True
CLARI,False,False
CLARJ,False,True
CLARK,True,False
CLARL,False,True
CLARM,False,True
CLARN,False,True
CLARO,False,False
CLARP,False,True
CLARQ,False,True
CLARR,False,True
CLARS,False,False
CLART,False,True
CLARU,False,True
CLARV,False,True
CLARW,False,True
CLARX,False,True
CLARY,False,False
CLARZ,False,True
CLAR',False,True
COHEA,False,True
COHEB,False,True
COHEC,False,True
COHED,False,True
COHEE,False,True
COHEF,False,True
COHEG,False,True
COHEH,False,True
COHEI,False,True
COHEJ,False,True
COHEK,False,True
COHEL,False,True
COHEM,False,True
COHEN,True,False
COHEO,False,True
COHEP,False,True
COHEQ,False,True
COHER,False,True
COHES,False,True
COHET,False,True
COHEU,False,True
COHEV,False,True
COHEW,False,True
COHEX,False,True
COHEY,False,True
COHEZ,False,True
COHE',False,True
COLEA,False,True
COLEB,False,False
COLEC,False,True
COLED,False,True
COLEE,False,True
COLEF,False,False
COLEG,False,True
COLEH,False,True
COLEI,False,True
COLEJ,False,True
COLEK,False,True
COLEL,False,False
COLEM,False,False
COLEN,False,True
COLEO,False,True
COLEP,False,False
COLEQ,False,True
COLER,False,True
COLES,False,False
COLET,False,False
COLEU,False,True
COLEV,False,True
COLEW,False,True
COLEX,False,True
COLEY,False,False
COLEZ,False,True
COLE',False,True
COLLA,False,False
COLLB,False,True
COLLC,False,True
COLLD,False,True
COLLE,False,False
COLLF,False,True
COLLG,False,True
COLLH,False,True
COLLI,True,False
COLLJ,False,True
COLLK,False,True
COLLL,False,True
COLLM,False,True
COLLN,False,True
COLLO,False,False
COLLP,False,True
COLLQ,False,True
COLLR,False,True
COLLS,False,True
COLLT,False,True
COLLU,False,True
COLLV,False,True
COLLW,False,True
COLLX,False,True
COLLY,False,False
COLLZ,False,True
COLL',False,True
COOKA,False,True
COOKB,False,True
COOKC,False,True
COOKD,False,True
COOKE,False,False
COOKF,False,True
COOKG,False,True
COOKH,False,True
COOKI,False,True
COOKJ,False,True
COOKK,False,True
COOKL,False,True
COOKM,False,True
COOKN,False,True
COOKO,False,True
COOKP,False,True
COOKQ,False,True
COOKR,False,True
COOKS,False,False
COOKT,False,True
COOKU,False,True
COOKV,False,True
COOKW,False,True
COOKX,False,True
COOKY,False,True
COOKZ,False,True
COOK',False,True
COOPA,False,True
COOPB,False,True
COOPC,False,True
COOPD,False,True
COOPE,True,False
COOPF,False,True
COOPG,False,True
COOPH,False,True
COOPI,False,True
COOPJ,False,True
COOPK,False,True
COOPL,False,True
COOPM,False,False
COOPN,False,True
COOPO,False,True
COOPP,False,True
COOPQ,False,True
COOPR,False,False
COOPS,False,False
COOPT,False,True
COOPU,False,True
COOPV,False,True
COOPW,False,True
COOPX,False,True
COOPY,False,True
COOPZ,False,True
COOP',False,True
COSSA,False,False
COSSB,False,False
COSSC,False,False
COSSD,False,True
COSSE,False,False
COSSF,False,True
COSSG,False,False
COSSH,False,False
COSSI,False,False
COSSJ,False,True
COSSK,False,False
COSSL,False,False
COSSM,False,False
COSSN,False,False
COSSO,False,False
COSSP,False,False
COSSQ,False,True
COSSR,False,True
COSSS,False,False
COSST,True,False
COSSU,False,False
COSSV,False,True
COSSW,False,True
COSSX,False,True
COSSY,False,False
COSSZ,False,True
COSS',False,True
COSTA,False,False
COSTB,False,True
COSTC,False,True
COSTD,False,True
COSTE,False,False
COSTF,False,True
COSTG,False,True
COSTH,False,True
COSTI,False,False
COSTJ,False,True
COSTK,False,True
COSTL,False,False
COSTM,False,True
COSTN,False,False
COSTO,False,False
COSTP,False,True
COSTQ,False,True
COSTR,False,True
COSTS,False,True
COSTT,False,True
COSTU,False,True
COSTV,False,True
COSTW,False,True
COSTX,False,True
COSTY,False,True
COSTZ,False,True
COST',False,True
DASSA,False,False
DASSB,False,False
DASSC,False,False
DASSD,False,False
DASSE,False,False
DASSF,False,True
DASSG,False,False
DASSH,False,False
DASSI,False,False
DASSJ,False,True
DASSK,False,False
DASSL,False,True
DASSM,False,False
DASSN,False,True
DASSO,False,False
DASSP,False,False
DASSQ,False,True
DASSR,False,True
DASSS,False,False
DASST,False,False
DASSU,False,False
DASSV,False,True
DASSW,False,False
DASSX,False,True
DASSY,False,True
DASSZ,False,False
DASS',False,True
DAVIA,False,False
DAVIB,False,True
DAVIC,False,True
DAVID,True,False
DAVIE,False,False
DAVIF,False,True
DAVIG,False,True
DAVIH,False,True
DAVII,False,True
DAVIJ,False,True
DAVIK,False,True
DAVIL,False,False
DAVIM,False,True
DAVIN,False,False
DAVIO,False,True
DAVIP,False,True
DAVIQ,False,True
DAVIR,False,True
DAVIS,True,False
DAVIT,False,False
DAVIU,False,True
DAVIV,False,True
DAVIW,False,True
DAVIX,False,True
DAVIY,False,True
DAVIZ,False,True
DAVI',False,True
DENGA,False,True
DENGB,False,True
DENGC,False,True
DENGD,False,True
DENGE,False,False
DENGF,False,True
DENGG,False,True
DENGH,False,True
DENGI,False,True
DENGJ,False,True
DENGK,False,True
DENGL,False,False
DENGM,False,True
DENGN,False,True
DENGO,False,True
DENGP,False,True
DENGQ,False,True
DENGR,False,True
DENGS,False,True
DENGT,False,True
DENGU,False,False
DENGV,False,True
DENGW,False,True
DENGX,False,True
DENGY,False,True
DENGZ,False,True
DENG',False,True
DESSA,False,False
DESSB,False,False
DESSC,False,False
DESSD,False,False
DESSE,False,False
DESSF,False,True
DESSG,False,False
DESSH,False,False
DESSI,False,False
DESSJ,False,False
DESSK,False,False
DESSL,False,False
DESSM,False,False
DESSN,False,False
DESSO,False,False
DESSP,False,False
DESSQ,False,False
DESSR,False,False
DESSS,False,False
DESST,False,False
DESSU,False,False
DESSV,False,False
DESSW,False,False
DESSX,False,True
DESSY,False,False
DESSZ,False,False
DESS',False,True
DINGA,False,False
DINGB,False,True
DINGC,False,True
DINGD,False,True
DINGE,False,False
DINGF,False,True
DINGG,False,True
DINGH,False,False
DINGI,False,True
DINGJ,False,True
DINGK,False,True
DINGL,False,False
DINGM,False,False
DINGN,False,True
DINGO,False,False
DINGP,False,True
DINGQ,False,True
DINGR,False,False
DINGS,False,True
DINGT,False,True
DINGU,False,False
DINGV,False,True
DINGW,False,True
DINGX,False,True
DINGY,False,True
DINGZ,False,True
DING',False,True
DONGA,False,False
DONGB,False,True
DONGC,False,True
DONGD,False,True
DONGE,False,False
DONGF,False,True
DONGG,False,True
DONGH,False,False
DONGI,False,True
DONGJ,False,True
DONGK,False,True
DONGL,False,True
DONGM,False,False
DONGN,False,True
DONGO,False,True
DONGP,False,True
DONGQ,False,True
DONGR,False,True
DONGS,False,True
DONGT,False,True
DONGU,False,True
DONGV,False,True
DONGW,False,True
DONGX,False,True
DONGY,False,True
DONGZ,False,True
DONG',False,True
EISSA,False,True
EISSB,False,True
EISSC,False,False
EISSD,False,True
EISSE,False,False
EISSF,False,False
EISSG,False,True
EISSH,False,True
EISSI,False,False
EISSJ,False,True
EISSK,False,True
EISSL,False,False
EISSM,False,False
EISSN,False,False
EISSO,False,True
EISSP,False,True
EISSQ,False,True
EISSR,False,True
EISSS,False,False
EISST,False,True
EISSU,False,True
EISSV,False,True
EISSW,False,False
EISSX,False,True
EISSY,False,True
EISSZ,False,True
EISS',False,True
ELLIA,False,False
ELLIB,False,True
ELLIC,False,False
ELLID,False,True
ELLIE,False,False
ELLIF,False,True
ELLIG,False,False
ELLIH,False,True
ELLII,False,True
ELLIJ,False,True
ELLIK,False,True
ELLIL,False,True
ELLIM,False,True
ELLIN,False,False
ELLIO,False,False
ELLIP,False,True
ELLIQ,False,True
ELLIR,False,True
ELLIS,False,False
ELLIT,False,True
ELLIU,False,True
ELLIV,False,True
ELLIW,False,True
ELLIX,False,True
ELLIY,False,True
ELLIZ,False,True
ELLI',False,True
ENGEA,False,True
ENGEB,False,False
ENGEC,False,True
ENGED,False,True
ENGEE,False,True
ENGEF,False,True
ENGEG,False,True
ENGEH,False,True
ENGEI,False,True
ENGEJ,False,True
ENGEK,False,True
ENGEL,True,False
ENGEM,False,False
ENGEN,False,False
ENGEO,False,True
ENGEP,False,True
ENGEQ,False,True
ENGER,False,False
ENGES,False,False
ENGET,False,True
ENGEU,False,True
ENGEV,False,False
ENGEW,False,True
ENGEX,False,True
ENGEY,False,True
ENGEZ,False,True
ENGE',False,True
EVANA,False,True
EVANB,False,True
EVANC,False,True
EVAND,False,True
EVANE,False,True
EVANF,False,True
EVANG,False,False
EVANH,False,True
EVANI,False,False
EVANJ,False,True
EVANK,False,True
EVANL,False,True
EVANM,False,True
EVANN,False,True
EVANO,False,False
EVANP,False,True
EVANQ,False,True
EVANR,False,True
EVANS,True,False
EVANT,False,True
EVANU,False,True
EVANV,False,True
EVANW,False,True
EVANX,False,True
EVANY,False,True
EVANZ,False,True
EVAN',False,True
FANGA,False,True
FANGB,False,True
FANGC,False,True
FANGD,False,True
FANGE,False,True
FANGF,False,True
FANGG,False,True
FANGH,False,False
FANGI,False,True
FANGJ,False,True
FANGK,False,True
FANGL,False,True
FANGM,False,True
FANGN,False,True
FANGO,False,True
FANGP,False,True
FANGQ,False,True
FANGR,False,True
FANGS,False,True
FANGT,False,True
FANGU,False,True
FANGV,False,True
FANGW,False,True
FANGX,False,False
FANGY,False,True
FANGZ,False,True
FANG',False,True
FENGA,False,True
FENGB,False,True
FENGC,False,True
FENGD,False,True
FENGE,False,False
FENGF,False,True
FENGG,False,True
FENGH,False,True
FENGI,False,True
FENGJ,False,True
FENGK,False,True
FENGL,False,False
FENGM,False,True
FENGN,False,True
FENGO,False,True
FENGP,False,True
FENGQ,False,True
FENGR,False,True
FENGS,False,True
FENGT,False,True
FENGU,False,True
FENGV,False,True
FENGW,False,True
FENGX,False,True
FENGY,False,True
FENGZ,False,True
FENG',False,True
FERNA,True,False
FERNB,False,False
FERNC,False,True
FERND,False,True
FERNE,False,False
FERNF,False,True
FERNG,False,False
FERNH,False,False
FERNI,False,False
FERNJ,False,True
FERNK,False,True
FERNL,False,True
FERNM,False,True
FERNN,False,True
FERNO,False,False
FERNP,False,True
FERNQ,False,True
FERNR,False,True
FERNS,False,False
FERNT,False,True
FERNU,False,True
FERNV,False,True
FERNW,False,True
FERNX,False,True
FERNY,False,False
FERNZ,False,True
FERN',False,True
FERRA,False,False
FERRB,False,True
FERRC,False,True
FERRD,False,True
FERRE,True,False
FERRF,False,True
FERRG,False,True
FERRH,False,True
FERRI,False,False
FERRJ,False,True
FERRK,False,True
FERRL,False,True
FERRM,False,True
FERRN,False,False
FERRO,False,False
FERRP,False,True
FERRQ,False,True
FERRR,False,True
FERRS,False,True
FERRT,False,True
FERRU,False,False
FERRV,False,True
FERRW,False,True
FERRX,False,True
FERRY,False,False
FERRZ,False,True
FERR',False,True
FISCA,False,False
FISCB,False,True
FISCC,False,True
FISCD,False,True
FISCE,False,True
FISCF,False,True
FISCG,False,True
FISCH,True,False
FISCI,False,True
FISCJ,False,True
FISCK,False,True
FISCL,False,True
FISCM,False,True
FISCN,False,True
FISCO,False,True
FISCP,False,True
FISCQ,False,True
FISCR,False,True
FISCS,False,True
FISCT,False,True
FISCU,False,True
FISCV,False,True
FISCW,False,True
FISCX,False,True
FISCY,False,True
FISCZ,False,True
FISC',False,True
FISHA,False,True
FISHB,False,False
FISHC,False,True
FISHD,False,True
FISHE,True,False
FISHF,False,True
FISHG,False,True
FISHH,False,True
FISHI,False,True
FISHJ,False,True
FISHK,False,False
FISHL,False,False
FISHM,False,False
FISHN,False,True
FISHO,False,True
FISHP,False,True
FISHQ,False,True
FISHR,False,True
FISHS,False,True
FISHT,False,True
FISHU,False,True
FISHV,False,True
FISHW,False,False
FISHX,False,True
FISHY,False,True
FISHZ,False,True
FISH',False,True
FISSA,False,True
FISSB,False,True
FISSC,True,False
FISSD,False,True
FISSE,False,False
FISSF,False,True
FISSG,False,False
FISSH,True,False
FISSI,False,False
FISSJ,False,True
FISSK,False,False
FISSL,False,False
FISSM,False,False
FISSN,False,False
FISSO,False,False
FISSP,False,True
FISSQ,False,True
FISSR,False,True
FISSS,False,False
FISST,False,False
FISSU,False,True
FISSV,False,True
FISSW,False,True
FISSX,False,True
FISSY,False,True
FISSZ,False,False
FISS',False,True
FLORA,False,False
FLORB,False,True
FLORC,False,False
FLORD,False,True
FLORE,False,False
FLORF,False,True
FLORG,False,True
FLORH,False,True
FLORI,False,False
FLORJ,False,False
FLORK,False,False
FLORL,False,True
FLORM,False,True
FLORN,False,False
FLORO,False,True
FLORP,False,True
FLORQ,False,True
FLORR,False,True
FLORS,False,True
FLORT,False,True
FLORU,False,True
FLORV,False,True
FLORW,False,True
FLORX,False,True
FLORY,False,False
FLORZ,False,True
FLOR',False,True
FOSSA,False,False
FOSSB,False,True
FOSSC,False,False
FOSSD,False,False
FOSSE,False,False
FOSSF,False,True
FOSSG,False,False
FOSSH,False,True
FOSSI,False,False
FOSSJ,False,True
FOSSK,False,False
FOSSL,False,False
FOSSM,False,False
FOSSN,False,False
FOSSO,False,True
FOSSP,False,True
FOSSQ,False,True
FOSSR,False,True
FOSSS,False,False
FOSST,False,False
FOSSU,False,False
FOSSV,False,True
FOSSW,False,True
FOSSX,False,True
FOSSY,False,True
FOSSZ,False,True
FOSS',False,True
FRANA,False,False
FRANB,False,True
FRANC,True,False
FRAND,False,False
FRANE,False,False
FRANF,False,True
FRANG,False,False
FRANH,False,True
FRANI,False,False
FRANJ,False,False
FRANK,True,False
FRANL,False,True
FRANM,False,True
FRANN,False,True
FRANO,False,True
FRANP,False,True
FRANQ,False,False
FRANR,False,True
FRANS,False,False
FRANT,False,False
FRANU,False,False
FRANV,False,True
FRANW,False,True
FRANX,False,False
FRANY,False,True
FRANZ,False,False
FRAN',False,True
FREIA,False,True
FREIB,False,False
FREIC,False,True
FREID,False,False
FREIE,False,False
FREIF,False,False
FREIG,False,True
FREIH,False,False
FREII,False,True
FREIJ,False,False
FREIK,False,True
FREIL,False,False
FREIM,False,False
FREIN,False,False
FREIO,False,True
FREIP,False,True
FREIQ,False,True
FREIR,False,False
FREIS,False,False
FREIT,False,False
FREIU,False,True
FREIV,False,False
FREIW,False,False
FREIX,False,False
FREIY,False,True
FREIZ,False,True
FREI',False,True
FRIEA,False,True
FRIEB,False,False
FRIEC,False,True
FRIED,True,False
FRIEE,False,True
FRIEF,False,True
FRIEG,False,True
FRIEH,False,True
FRIEI,False,True
FRIEJ,False,True
FRIEK,False,True
FRIEL,False,False
FRIEM,False,True
FRIEN,False,False
FRIEO,False,True
FRIEP,False,True
FRIEQ,False,True
FRIER,False,False
FRIES,False,False
FRIET,False,True
FRIEU,False,True
FRIEV,False,True
FRIEW,False,True
FRIEX,False,True
FRIEY,False,True
FRIEZ,False,False
FRIE',False,True
GALLA,False,False
GALLB,False,True
GALLC,False,True
GALLD,False,True
GALLE,False,False
GALLF,False,True
GALLG,False,True
GALLH,False,True
GALLI,False,False
GALLJ,False,True
GALLK,False,True
GALLL,False,True
GALLM,False,False
GALLN,False,True
GALLO,False,False
GALLP,False,True
GALLQ,False,True
GALLR,False,True
GALLS,False,True
GALLT,False,True
GALLU,False,False
GALLV,False,True
GALLW,False,True
GALLX,False,True
GALLY,False,True
GALLZ,False,True
GALL',False,True
GARCA,False,True
GARCB,False,True
GARCC,False,True
GARCD,False,True
GARCE,False,False
GARCF,False,True
GARCG,False,True
GARCH,False,True
GARCI,True,False
GARCJ,False,True
GARCK,False,False
GARCL,False,True
GARCM,False,True
GARCN,False,True
GARCO,False,True
GARCP,False,True
GARCQ,False,True
GARCR,False,True
GARCS,False,True
GARCT,False,True
GARCU,False,True
GARCV,False,True
GARCW,False,True
GARCX,False,True
GARCY,False,True
GARCZ,False,False
GARC',False,True
GASSA,False,False
GASSB,False,False
GASSC,False,False
GASSD,False,True
GASSE,False,False
GASSF,False,True
GASSG,False,True
GASSH,False,False
GASSI,False,False
GASSJ,False,True
GASSK,False,False
GASSL,False,False
GASSM,False,False
GASSN,False,False
GASSO,False,False
GASSP,False,False
GASSQ,False,False
GASSR,False,True
GASSS,False,False
GASST,False,False
GASSU,False,False
GASSV,False,True
GASSW,False,True
GASSX,False,True
GASSY,False,False
GASSZ,False,True
GASS',False,True
GEORA,False,True
GEORB,False,True
GEORC,False,True
GEORD,False,True
GEORE,False,True
GEORF,False,True
GEORG,True,False
GEORH,False,True
GEORI,False,True
GEORJ,False,True
GEORK,False,True
GEORL,False,True
GEORM,False,True
GEORN,False,True
GEORO,False,True
GEORP,False,True
GEORQ,False,True
GEORR,False,True
GEORS,False,True
GEORT,False,True
GEORU,False,True
GEORV,False,True
GEORW,False,True
GEORX,False,True
GEORY,False,True
GEORZ,False,True
GEOR',False,True
GHOSA,False,False
GHOSB,False,True
GHOSC,False,True
GHOSD,False,True
GHOSE,False,False
GHOSF,False,True
GHOSG,False,True
GHOSH,False,False
GHOSI,False,True
GHOSJ,False,True
GHOSK,False,True
GHOSL,False,True
GHOSM,False,True
GHOSN,False,False
GHOSO,False,True
GHOSP,False,True
GHOSQ,False,True
GHOSR,False,True
GHOSS,True,False
GHOST,False,True
GHOSU,False,True
GHOSV,False,True
GHOSW,False,True
GHOSX,False,True
GHOSY,False,True
GHOSZ,False,True
GHOS',False,True
GILLA,False,False
GILLB,False,False
GILLC,False,True
GILLD,False,True
GILLE,False,False
GILLF,False,True
GILLG,False,True
GILLH,False,True
GILLI,False,False
GILLJ,False,True
GILLK,False,True
GILLL,False,True
GILLM,False,False
GILLN,False,True
GILLO,False,False
GILLP,False,True
GILLQ,False,True
GILLR,False,True
GILLS,False,False
GILLT,False,True
GILLU,False,True
GILLV,False,True
GILLW,False,True
GILLX,False,True
GILLY,False,True
GILLZ,False,True
GILL',False,True
GOLDA,False,False
GOLDB,False,False
GOLDC,False,True
GOLDD,False,True
GOLDE,False,False
GOLDF,False,False
GOLDG,False,False
GOLDH,False,False
GOLDI,False,False
GOLDJ,False,True
GOLDK,False,True
GOLDL,False,False
GOLDM,False,False
GOLDN,False,False
GOLDO,False,False
GOLDP,False,True
GOLDQ,False,True
GOLDR,False,False
GOLDS,True,False
GOLDT,False,False
GOLDU,False,True
GOLDV,False,False
GOLDW,False,False
GOLDX,False,True
GOLDY,False,False
GOLDZ,False,True
GOLD',False,True
GOMEA,False,True
GOMEB,False,True
GOMEC,False,True
GOMED,False,True
GOMEE,False,True
GOMEF,False,True
GOMEG,False,True
GOMEH,False,True
GOMEI,False,True
GOMEJ,False,True
GOMEK,False,True
GOMEL,False,True
GOMEM,False,True
GOMEN,False,True
GOMEO,False,True
